Index,Cancer,Drug,Gene,Raw P value,Link
5988,Brain Lower Grade Glioma (LGG),Temozolomide,PAQR7,0.001158158346,LINK
5989,Brain Lower Grade Glioma (LGG),Temozolomide,STMN1,0.001158158346,LINK
5990,Brain Lower Grade Glioma (LGG),Temozolomide,MIR3917,0.001158158346,LINK
5991,Brain Lower Grade Glioma (LGG),Temozolomide,PAFAH2,0.001158158346,LINK
5992,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA17|ENSG00000252190.1,0.001158158346,LINK
5993,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA18|ENSG00000252691.1,0.001158158346,LINK
5994,Brain Lower Grade Glioma (LGG),Temozolomide,EXTL1,0.001158158346,LINK
5995,Brain Lower Grade Glioma (LGG),Temozolomide,SLC30A2,0.001158158346,LINK
5996,Brain Lower Grade Glioma (LGG),Temozolomide,TRIM63,0.001158158346,LINK
5997,Brain Lower Grade Glioma (LGG),Temozolomide,PDIK1L,0.001158158346,LINK
5998,Brain Lower Grade Glioma (LGG),Temozolomide,FAM110D,0.001158158346,LINK
5999,Brain Lower Grade Glioma (LGG),Temozolomide,ZNF593,0.001158158346,LINK
6000,Brain Lower Grade Glioma (LGG),Temozolomide,CNKSR1,0.001158158346,LINK
6001,Brain Lower Grade Glioma (LGG),Temozolomide,CATSPER4,0.001158158346,LINK
6002,Brain Lower Grade Glioma (LGG),Temozolomide,SH3BGRL3,0.001158158346,LINK
6003,Brain Lower Grade Glioma (LGG),Temozolomide,UBXN11,0.001158158346,LINK
6004,Brain Lower Grade Glioma (LGG),Temozolomide,AIM1L,0.001158158346,LINK
6005,Brain Lower Grade Glioma (LGG),Temozolomide,CD52,0.001158158346,LINK
6006,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL490P,0.001158158346,LINK
6007,Brain Lower Grade Glioma (LGG),Temozolomide,ZNF683,0.001158158346,LINK
6008,Brain Lower Grade Glioma (LGG),Temozolomide,LIN28A,0.001158158346,LINK
6009,Brain Lower Grade Glioma (LGG),Temozolomide,SESN1,0.00116063869,LINK
6010,Brain Lower Grade Glioma (LGG),Temozolomide,CEP57L1,0.00116063869,LINK
6011,Brain Lower Grade Glioma (LGG),Temozolomide,C6orf183,0.00116063869,LINK
6012,Brain Lower Grade Glioma (LGG),Temozolomide,CCDC162P,0.00116063869,LINK
6013,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238474.1,0.00116063869,LINK
6014,Brain Lower Grade Glioma (LGG),Temozolomide,CD164,0.00116063869,LINK
6015,Brain Lower Grade Glioma (LGG),Temozolomide,PPIL6,0.00116063869,LINK
6016,Brain Lower Grade Glioma (LGG),Temozolomide,SMPD2,0.00116063869,LINK
6017,Brain Lower Grade Glioma (LGG),Temozolomide,MICAL1,0.00116063869,LINK
6018,Brain Lower Grade Glioma (LGG),Temozolomide,ZBTB24,0.00116063869,LINK
6019,Brain Lower Grade Glioma (LGG),Temozolomide,AK9,0.00116063869,LINK
6020,Brain Lower Grade Glioma (LGG),Temozolomide,FIG4,0.00116063869,LINK
6021,Brain Lower Grade Glioma (LGG),Temozolomide,WASF1,0.00116063869,LINK
6022,Brain Lower Grade Glioma (LGG),Temozolomide,CDC40,0.00116063869,LINK
6023,Brain Lower Grade Glioma (LGG),Temozolomide,METTL24,0.00116063869,LINK
6024,Brain Lower Grade Glioma (LGG),Temozolomide,DDO,0.00116063869,LINK
6025,Brain Lower Grade Glioma (LGG),Temozolomide,SLC22A16,0.00116063869,LINK
6026,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL617P,0.00116063869,LINK
6027,Brain Lower Grade Glioma (LGG),Temozolomide,CDK19,0.00116063869,LINK
6028,Brain Lower Grade Glioma (LGG),Temozolomide,SNORA40|ENSG00000212587.1,0.00116063869,LINK
6029,Brain Lower Grade Glioma (LGG),Temozolomide,AMD1,0.00116063869,LINK
6030,Brain Lower Grade Glioma (LGG),Temozolomide,GTF3C6,0.00116063869,LINK
6031,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238775.1,0.00116063869,LINK
6032,Brain Lower Grade Glioma (LGG),Temozolomide,RPF2,0.00116063869,LINK
6033,Brain Lower Grade Glioma (LGG),Temozolomide,SLC16A10,0.00116063869,LINK
6034,Brain Lower Grade Glioma (LGG),Temozolomide,KIAA1919,0.00116063869,LINK
6035,Brain Lower Grade Glioma (LGG),Temozolomide,U6|ENSG00000272445.1,0.00120065781,LINK
6036,Brain Lower Grade Glioma (LGG),Temozolomide,HTR1B,0.00120065781,LINK
6037,Brain Lower Grade Glioma (LGG),Temozolomide,SNORD112|ENSG00000252932.1,0.00120065781,LINK
6038,Brain Lower Grade Glioma (LGG),Temozolomide,IRAK1BP1,0.00120065781,LINK
6039,Brain Lower Grade Glioma (LGG),Temozolomide,PHIP,0.00120065781,LINK
6040,Brain Lower Grade Glioma (LGG),Temozolomide,HMGN3,0.00120065781,LINK
6041,Brain Lower Grade Glioma (LGG),Temozolomide,LCA5,0.00120065781,LINK
6042,Brain Lower Grade Glioma (LGG),Temozolomide,SH3BGRL2,0.00120065781,LINK
6043,Brain Lower Grade Glioma (LGG),Temozolomide,ELOVL4,0.00120065781,LINK
6044,Brain Lower Grade Glioma (LGG),Temozolomide,TTK,0.00120065781,LINK
6045,Brain Lower Grade Glioma (LGG),Temozolomide,BCKDHB,0.00120065781,LINK
6046,Brain Lower Grade Glioma (LGG),Temozolomide,SYT16,0.001233734991,LINK
6047,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00643,0.001233734991,LINK
6048,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00644,0.001233734991,LINK
6049,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL601P,0.001238178827,LINK
6050,Brain Lower Grade Glioma (LGG),Temozolomide,SHISA6,0.001238178827,LINK
6051,Brain Lower Grade Glioma (LGG),Temozolomide,DNAH9,0.001238178827,LINK
6052,Brain Lower Grade Glioma (LGG),Temozolomide,ZNF18,0.001238178827,LINK
6053,Brain Lower Grade Glioma (LGG),Temozolomide,RPL21P122,0.001238178827,LINK
6054,Brain Lower Grade Glioma (LGG),Temozolomide,MAP2K4,0.001238178827,LINK
6055,Brain Lower Grade Glioma (LGG),Temozolomide,MIR744,0.001238178827,LINK
6056,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00670,0.001238178827,LINK
6057,Brain Lower Grade Glioma (LGG),Temozolomide,MYOCD,0.001238178827,LINK
6058,Brain Lower Grade Glioma (LGG),Temozolomide,ARHGAP44,0.001238178827,LINK
6059,Brain Lower Grade Glioma (LGG),Temozolomide,MIR1269B,0.001238178827,LINK
6060,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL550P,0.001238178827,LINK
6061,Brain Lower Grade Glioma (LGG),Temozolomide,ELAC2,0.001238178827,LINK
6062,Brain Lower Grade Glioma (LGG),Temozolomide,HS3ST3A1,0.001238178827,LINK
6063,Brain Lower Grade Glioma (LGG),Temozolomide,MIR548H3,0.001238178827,LINK
6064,Brain Lower Grade Glioma (LGG),Temozolomide,COX10,0.001238178827,LINK
6065,Brain Lower Grade Glioma (LGG),Temozolomide,SNORA74|ENSG00000252305.1,0.001238178827,LINK
6066,Brain Lower Grade Glioma (LGG),Temozolomide,CDRT15,0.001238178827,LINK
6067,Brain Lower Grade Glioma (LGG),Temozolomide,CDRT1,0.001238178827,LINK
6068,Brain Lower Grade Glioma (LGG),Temozolomide,CDRT4,0.001238178827,LINK
6069,Brain Lower Grade Glioma (LGG),Temozolomide,CDRT7,0.001238178827,LINK
6070,Brain Lower Grade Glioma (LGG),Temozolomide,CDRT8,0.001238178827,LINK
6071,Brain Lower Grade Glioma (LGG),Temozolomide,HS3ST3B1,0.001238178827,LINK
6072,Brain Lower Grade Glioma (LGG),Temozolomide,MIR4731,0.001238178827,LINK
6073,Brain Lower Grade Glioma (LGG),Temozolomide,PMP22,0.001238178827,LINK
6074,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL792P,0.001238178827,LINK
6075,Brain Lower Grade Glioma (LGG),Temozolomide,SNORA74|ENSG00000252129.1,0.001238178827,LINK
6076,Brain Lower Grade Glioma (LGG),Temozolomide,TEKT3,0.001238178827,LINK
6077,Brain Lower Grade Glioma (LGG),Temozolomide,TRIM16,0.001238178827,LINK
6078,Brain Lower Grade Glioma (LGG),Temozolomide,TVP23C,0.001238178827,LINK
6079,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238806.1,0.001238178827,LINK
6080,Brain Lower Grade Glioma (LGG),Temozolomide,TBC1D26,0.001238178827,LINK
6081,Brain Lower Grade Glioma (LGG),Temozolomide,ZNF286A,0.001238178827,LINK
6082,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP436,0.001238178827,LINK
6083,Brain Lower Grade Glioma (LGG),Temozolomide,ADORA2B,0.001238178827,LINK
6084,Brain Lower Grade Glioma (LGG),Temozolomide,ZSWIM7,0.001238178827,LINK
6085,Brain Lower Grade Glioma (LGG),Temozolomide,TTC19,0.001238178827,LINK
6086,Brain Lower Grade Glioma (LGG),Temozolomide,NCOR1,0.001238178827,LINK
6087,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL442P,0.001238178827,LINK
6088,Brain Lower Grade Glioma (LGG),Temozolomide,PIGL,0.001238178827,LINK
6089,Brain Lower Grade Glioma (LGG),Temozolomide,MIR1288,0.001238178827,LINK
6090,Brain Lower Grade Glioma (LGG),Temozolomide,CENPV,0.001238178827,LINK
6091,Brain Lower Grade Glioma (LGG),Temozolomide,KCTD15,0.001277553573,LINK
6092,Brain Lower Grade Glioma (LGG),Temozolomide,UBE2R2,0.001282852754,LINK
6093,Brain Lower Grade Glioma (LGG),Temozolomide,MOK,0.001300279066,LINK
6094,Brain Lower Grade Glioma (LGG),Temozolomide,ZNF839,0.001300279066,LINK
6095,Brain Lower Grade Glioma (LGG),Temozolomide,CINP,0.001300279066,LINK
6096,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000239061.1,0.001300279066,LINK
6097,Brain Lower Grade Glioma (LGG),Temozolomide,REV3L,0.001301692267,LINK
6098,Brain Lower Grade Glioma (LGG),Temozolomide,TRAF3IP2,0.001301692267,LINK
6099,Brain Lower Grade Glioma (LGG),Temozolomide,C6orf3,0.001301692267,LINK
6100,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000239015.1,0.001301692267,LINK
6101,Brain Lower Grade Glioma (LGG),Temozolomide,FYN,0.001301692267,LINK
6102,Brain Lower Grade Glioma (LGG),Temozolomide,WISP3,0.001301692267,LINK
6103,Brain Lower Grade Glioma (LGG),Temozolomide,TUBE1,0.001301692267,LINK
6104,Brain Lower Grade Glioma (LGG),Temozolomide,FAM229B,0.001301692267,LINK
6105,Brain Lower Grade Glioma (LGG),Temozolomide,LAMA4,0.001301692267,LINK
6106,Brain Lower Grade Glioma (LGG),Temozolomide,RFPL4B,0.001301692267,LINK
6107,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000239095.1,0.001301692267,LINK
6108,Brain Lower Grade Glioma (LGG),Temozolomide,U3|ENSG00000253091.1,0.001301692267,LINK
6109,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238563.1,0.001301692267,LINK
6110,Brain Lower Grade Glioma (LGG),Temozolomide,MARCKS,0.001301692267,LINK
6111,Brain Lower Grade Glioma (LGG),Temozolomide,HDAC2,0.001301692267,LINK
6112,Brain Lower Grade Glioma (LGG),Temozolomide,HS3ST5,0.001301692267,LINK
6113,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP213,0.001301692267,LINK
6114,Brain Lower Grade Glioma (LGG),Temozolomide,FRK,0.001301692267,LINK
6115,Brain Lower Grade Glioma (LGG),Temozolomide,NT5DC1,0.001301692267,LINK
6116,Brain Lower Grade Glioma (LGG),Temozolomide,COL10A1,0.001301692267,LINK
6117,Brain Lower Grade Glioma (LGG),Temozolomide,TSPYL4,0.001301692267,LINK
6118,Brain Lower Grade Glioma (LGG),Temozolomide,DSE,0.001301692267,LINK
6119,Brain Lower Grade Glioma (LGG),Temozolomide,TSPYL1,0.001301692267,LINK
6120,Brain Lower Grade Glioma (LGG),Temozolomide,FAM26F,0.001301692267,LINK
6121,Brain Lower Grade Glioma (LGG),Temozolomide,TRAPPC3L,0.001301692267,LINK
6122,Brain Lower Grade Glioma (LGG),Temozolomide,FAM26E,0.001301692267,LINK
6123,Brain Lower Grade Glioma (LGG),Temozolomide,FAM26D,0.001301692267,LINK
6124,Brain Lower Grade Glioma (LGG),Temozolomide,DCBLD1,0.001301692267,LINK
6125,Brain Lower Grade Glioma (LGG),Temozolomide,NUS1,0.001301692267,LINK
6126,Brain Lower Grade Glioma (LGG),Temozolomide,MIR588,0.001311724233,LINK
6127,Brain Lower Grade Glioma (LGG),Temozolomide,PRELID1P1,0.001311724233,LINK
6128,Brain Lower Grade Glioma (LGG),Temozolomide,RSPO3,0.001311724233,LINK
6129,Brain Lower Grade Glioma (LGG),Temozolomide,RNF146,0.001311724233,LINK
6130,Brain Lower Grade Glioma (LGG),Temozolomide,ECHDC1,0.001311724233,LINK
6131,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP217,0.001311724233,LINK
6132,Brain Lower Grade Glioma (LGG),Temozolomide,KIAA0408,0.001311724233,LINK
6133,Brain Lower Grade Glioma (LGG),Temozolomide,MAP7,0.001311724233,LINK
6134,Brain Lower Grade Glioma (LGG),Temozolomide,7SK|ENSG00000271765.1,0.001311724233,LINK
6135,Brain Lower Grade Glioma (LGG),Temozolomide,MAP3K5,0.001311724233,LINK
6136,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP219,0.001311724233,LINK
6137,Brain Lower Grade Glioma (LGG),Temozolomide,PEX7,0.001311724233,LINK
6138,Brain Lower Grade Glioma (LGG),Temozolomide,SNORA27|ENSG00000201807.1,0.001311724233,LINK
6139,Brain Lower Grade Glioma (LGG),Temozolomide,SLC35D3,0.001311724233,LINK
6140,Brain Lower Grade Glioma (LGG),Temozolomide,IL20RA,0.001311724233,LINK
6141,Brain Lower Grade Glioma (LGG),Temozolomide,IL22RA2,0.001311724233,LINK
6142,Brain Lower Grade Glioma (LGG),Temozolomide,IFNGR1,0.001311724233,LINK
6143,Brain Lower Grade Glioma (LGG),Temozolomide,OLIG3,0.001311724233,LINK
6144,Brain Lower Grade Glioma (LGG),Temozolomide,SNORD112|ENSG00000252476.1,0.001311724233,LINK
6145,Brain Lower Grade Glioma (LGG),Temozolomide,TNFAIP3,0.001311724233,LINK
6146,Brain Lower Grade Glioma (LGG),Temozolomide,PERP,0.001311724233,LINK
6147,Brain Lower Grade Glioma (LGG),Temozolomide,KIAA1244,0.001311724233,LINK
6148,Brain Lower Grade Glioma (LGG),Temozolomide,PBOV1,0.001311724233,LINK
6149,Brain Lower Grade Glioma (LGG),Temozolomide,IGSF21,0.001332865162,LINK
6150,Brain Lower Grade Glioma (LGG),Temozolomide,ALDH1A1,0.001336213928,LINK
6151,Brain Lower Grade Glioma (LGG),Temozolomide,ANXA1,0.001336213928,LINK
6152,Brain Lower Grade Glioma (LGG),Temozolomide,GDA,0.001343353914,LINK
6153,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP285,0.001343353914,LINK
6154,Brain Lower Grade Glioma (LGG),Temozolomide,ZFAND5,0.001343353914,LINK
6155,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238402.1,0.001343353914,LINK
6156,Brain Lower Grade Glioma (LGG),Temozolomide,TBC1D22A,0.00134722255,LINK
6157,Brain Lower Grade Glioma (LGG),Temozolomide,U6|ENSG00000272439.1,0.00135634293,LINK
6158,Brain Lower Grade Glioma (LGG),Temozolomide,CCNK,0.00135634293,LINK
6159,Brain Lower Grade Glioma (LGG),Temozolomide,GNA14,0.001360150381,LINK
6160,Brain Lower Grade Glioma (LGG),Temozolomide,GNAQ,0.001360150381,LINK
6161,Brain Lower Grade Glioma (LGG),Temozolomide,MIR204,0.001367199756,LINK
6162,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM2,0.001367199756,LINK
6163,Brain Lower Grade Glioma (LGG),Temozolomide,ABHD17B,0.001367199756,LINK
6164,Brain Lower Grade Glioma (LGG),Temozolomide,C9orf85,0.001367199756,LINK
6165,Brain Lower Grade Glioma (LGG),Temozolomide,C9orf57,0.001367199756,LINK
6166,Brain Lower Grade Glioma (LGG),Temozolomide,TMC1,0.001368316109,LINK
6167,Brain Lower Grade Glioma (LGG),Temozolomide,PLEKHH1,0.001383140522,LINK
6168,Brain Lower Grade Glioma (LGG),Temozolomide,ERO1L,0.001386005346,LINK
6169,Brain Lower Grade Glioma (LGG),Temozolomide,PSMC6,0.001386005346,LINK
6170,Brain Lower Grade Glioma (LGG),Temozolomide,STYX,0.001386005346,LINK
6171,Brain Lower Grade Glioma (LGG),Temozolomide,GNPNAT1,0.001386005346,LINK
6172,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL588P,0.001386005346,LINK
6173,Brain Lower Grade Glioma (LGG),Temozolomide,DDHD1,0.001386005346,LINK
6174,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000239027.1,0.001404043996,LINK
6175,Brain Lower Grade Glioma (LGG),Temozolomide,MINOS1,0.001404043996,LINK
6176,Brain Lower Grade Glioma (LGG),Temozolomide,NBL1,0.001404043996,LINK
6177,Brain Lower Grade Glioma (LGG),Temozolomide,HTR6,0.001404043996,LINK
6178,Brain Lower Grade Glioma (LGG),Temozolomide,TMCO4,0.001404043996,LINK
6179,Brain Lower Grade Glioma (LGG),Temozolomide,RNF186,0.001404043996,LINK
6180,Brain Lower Grade Glioma (LGG),Temozolomide,OTUD3,0.001404043996,LINK
6181,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G2E,0.001404043996,LINK
6182,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G2A,0.001404043996,LINK
6183,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL304P,0.001404043996,LINK
6184,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G5,0.001404043996,LINK
6185,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G2D,0.001404043996,LINK
6186,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G2F,0.001404043996,LINK
6187,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G2C,0.001404043996,LINK
6188,Brain Lower Grade Glioma (LGG),Temozolomide,UBXN10,0.001404043996,LINK
6189,Brain Lower Grade Glioma (LGG),Temozolomide,VWA5B1,0.001404043996,LINK
6190,Brain Lower Grade Glioma (LGG),Temozolomide,CAMK2N1,0.001404043996,LINK
6191,Brain Lower Grade Glioma (LGG),Temozolomide,MUL1,0.001404043996,LINK
6192,Brain Lower Grade Glioma (LGG),Temozolomide,FAM43B,0.001404043996,LINK
6193,Brain Lower Grade Glioma (LGG),Temozolomide,CDA,0.001404043996,LINK
6194,Brain Lower Grade Glioma (LGG),Temozolomide,PINK1,0.001404043996,LINK
6195,Brain Lower Grade Glioma (LGG),Temozolomide,DDOST,0.001404043996,LINK
6196,Brain Lower Grade Glioma (LGG),Temozolomide,KIF17,0.001404043996,LINK
6197,Brain Lower Grade Glioma (LGG),Temozolomide,SH2D5,0.001404043996,LINK
6198,Brain Lower Grade Glioma (LGG),Temozolomide,HP1BP3,0.001404043996,LINK
6199,Brain Lower Grade Glioma (LGG),Temozolomide,EIF4G3,0.001404043996,LINK
6200,Brain Lower Grade Glioma (LGG),Temozolomide,ECE1,0.001404043996,LINK
6201,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF3,0.001404043996,LINK
6202,Brain Lower Grade Glioma (LGG),Temozolomide,ALPL,0.001404043996,LINK
6203,Brain Lower Grade Glioma (LGG),Temozolomide,RAP1GAP,0.001404043996,LINK
6204,Brain Lower Grade Glioma (LGG),Temozolomide,USP48,0.001404043996,LINK
6205,Brain Lower Grade Glioma (LGG),Temozolomide,LDLRAD2,0.001404043996,LINK
6206,Brain Lower Grade Glioma (LGG),Temozolomide,HSPG2,0.001404043996,LINK
6207,Brain Lower Grade Glioma (LGG),Temozolomide,PACRG,0.001443774521,LINK
6208,Brain Lower Grade Glioma (LGG),Temozolomide,HNRNPCL1,0.001451338688,LINK
6209,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF10,0.001451338688,LINK
6210,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF11,0.001451338688,LINK
6211,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF12,0.001451338688,LINK
6212,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF13,0.001451338688,LINK
6213,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF14,0.001451338688,LINK
6214,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF15,0.001451338688,LINK
6215,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF16,0.001451338688,LINK
6216,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF17,0.001451338688,LINK
6217,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF18,0.001451338688,LINK
6218,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF19,0.001451338688,LINK
6219,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF1,0.001451338688,LINK
6220,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF21,0.001451338688,LINK
6221,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF22,0.001451338688,LINK
6222,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF2,0.001451338688,LINK
6223,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF3,0.001451338688,LINK
6224,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF4,0.001451338688,LINK
6225,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF5,0.001451338688,LINK
6226,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF6,0.001451338688,LINK
6227,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF7,0.001451338688,LINK
6228,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF8,0.001451338688,LINK
6229,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF9,0.001451338688,LINK
6230,Brain Lower Grade Glioma (LGG),Temozolomide,PRAMEF20,0.001451338688,LINK
6231,Brain Lower Grade Glioma (LGG),Temozolomide,LRRC38,0.001451338688,LINK
6232,Brain Lower Grade Glioma (LGG),Temozolomide,PDPN,0.001451338688,LINK
6233,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP41,0.001451338688,LINK
6234,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA11|ENSG00000253085.1,0.001451338688,LINK
6235,Brain Lower Grade Glioma (LGG),Temozolomide,PRDM2,0.001451338688,LINK
6236,Brain Lower Grade Glioma (LGG),Temozolomide,KAZN,0.001451338688,LINK
6237,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM51,0.001451338688,LINK
6238,Brain Lower Grade Glioma (LGG),Temozolomide,C1orf195,0.001451338688,LINK
6239,Brain Lower Grade Glioma (LGG),Temozolomide,FHAD1,0.001451338688,LINK
6240,Brain Lower Grade Glioma (LGG),Temozolomide,EFHD2,0.001451338688,LINK
6241,Brain Lower Grade Glioma (LGG),Temozolomide,CTRC,0.001451338688,LINK
6242,Brain Lower Grade Glioma (LGG),Temozolomide,CELA2A,0.001451338688,LINK
6243,Brain Lower Grade Glioma (LGG),Temozolomide,CELA2B,0.001451338688,LINK
6244,Brain Lower Grade Glioma (LGG),Temozolomide,CASP9,0.001451338688,LINK
6245,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA21|ENSG00000251866.1,0.001451338688,LINK
6246,Brain Lower Grade Glioma (LGG),Temozolomide,DDI2,0.001451338688,LINK
6247,Brain Lower Grade Glioma (LGG),Temozolomide,RSC1A1,0.001451338688,LINK
6248,Brain Lower Grade Glioma (LGG),Temozolomide,PLEKHM2,0.001451338688,LINK
