Index,Cancer,Drug,Gene,Raw P value,Link
20170,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,GNL3,0.0550115392,LINK
20171,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD19B|ENSG00000238862.1,0.0550115392,LINK
20172,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD19B|ENSG00000252787.1,0.0550115392,LINK
20173,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD19|ENSG00000212493.1,0.0550115392,LINK
20174,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD19|ENSG00000222345.1,0.0550115392,LINK
20175,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD69,0.0550115392,LINK
20176,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,GLT8D1,0.0550115392,LINK
20177,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SPCS1,0.0550115392,LINK
20178,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,NEK4,0.0550115392,LINK
20179,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ITIH1,0.0550115392,LINK
20180,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ITIH3,0.0550115392,LINK
20181,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ITIH4,0.0550115392,LINK
20182,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,MUSTN1,0.0550115392,LINK
20183,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,TMEM110,0.0550115392,LINK
20184,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SFMBT1,0.0550115392,LINK
20185,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,RFT1,0.0550115392,LINK
20186,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,PRKCD,0.0550115392,LINK
20187,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,TKT,0.0550115392,LINK
20188,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,snoU13|ENSG00000238565.1,0.0550115392,LINK
20189,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,DCP1A,0.0550115392,LINK
20190,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,RN7SL821P,0.0550115392,LINK
20191,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD38|ENSG00000207109.1,0.0550115392,LINK
20192,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORA26|ENSG00000212608.1,0.0550115392,LINK
20193,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CACNA1D,0.0550115392,LINK
20194,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SNORD63|ENSG00000251987.1,0.0550115392,LINK
20195,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CHDH,0.0550115392,LINK
20196,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,IL17RB,0.0550115392,LINK
20197,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ACTR8,0.0550115392,LINK
20198,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SELK,0.0550115392,LINK
20199,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CACNA2D3,0.0550115392,LINK
20200,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ESRG,0.0550115392,LINK
20201,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,LRTM1,0.0550115392,LINK
20202,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,WNT5A,0.0550115392,LINK
20203,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,MIR3938,0.0550115392,LINK
20204,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,RN7SKP45,0.0550115392,LINK
20205,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,RNA5SP133,0.0550115392,LINK
20206,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CCDC66,0.0550115392,LINK
20207,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,FAM208A,0.0550115392,LINK
20208,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ARHGEF3,0.0550115392,LINK
20209,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SPATA12,0.0550115392,LINK
20210,Ovarian serous cystadenocarcinoma (OV),Cisplatin,U3|ENSG00000199856.1,0.05508308169,LINK
20211,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CECR6,0.05509919057,LINK
20212,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,ST6GALNAC1,0.05511716604,LINK
20213,Mesothelioma (MESO),Cisplatin,TBX15,0.05514209689,LINK
20214,Mesothelioma (MESO),Cisplatin,WARS2,0.05514209689,LINK
20215,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,PICK1,0.0551496496,LINK
20216,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SLC16A8,0.0551496496,LINK
20217,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,BAIAP2L2,0.0551496496,LINK
20218,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CBY1,0.0551496496,LINK
20219,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,TOMM22,0.0551496496,LINK
20220,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,JOSD1,0.0551496496,LINK
20221,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,GTPBP1,0.0551496496,LINK
20222,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,SUN2,0.0551496496,LINK
20223,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,DNAL4,0.0551496496,LINK
20224,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,NPTXR,0.0551496496,LINK
20225,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,CBX6,0.0551496496,LINK
20226,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,APOBEC3A,0.0551496496,LINK
20227,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,APOBEC3B,0.0551496496,LINK
20228,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,APOBEC3C,0.0551496496,LINK
20229,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,APOBEC3D,0.0551496496,LINK
20230,Head and Neck squamous cell carcinoma (HNSC),Cisplatin,MYC,0.05517343328,LINK
